frame_position,frame_id,pred_x_head,pred_y_head,pred_x_tail,pred_y_tail,real_x_head,real_y_head,real_x_tail,real_y_tail,head_distance,tail_distance,nearest_head_idx,nearest_tail_idx
4785,0,89.3798828125,118.38177490234376,106.43133544921876,120.5474853515625,95.79288025889969,116.1812297734628,111.32686084142397,120.3883495145631,6.780036926269531,4.898108959197998,127,0
4785,1,90.4571533203125,102.26412963867188,106.55377197265624,71.82522583007812,95.79288025889969,103.88349514563106,110.67961165048544,71.84466019417476,5.576045513153076,4.125885009765625,127,0
4785,2,99.7286376953125,116.88604736328124,129.2330322265625,119.205078125,97.08737864077672,118.12297734627832,128.15533980582526,121.03559870550164,2.91654634475708,2.1242029666900635,127,0
4786,0,89.36492919921875,118.9302978515625,107.13763427734376,119.82647705078124,94.49838187702264,117.15210355987055,111.97411003236247,121.35922330097088,5.432706832885742,5.073543071746826,127,0
4786,1,90.0885009765625,101.02517700195312,107.10693359375,72.67526245117188,96.44012944983818,104.20711974110031,111.32686084142397,72.168284789644,7.104083061218262,4.250270366668701,127,0
4786,2,101.2000732421875,117.5667724609375,128.5875244140625,118.5035400390625,96.11650485436894,119.0938511326861,127.50809061488673,122.33009708737865,5.307974338531494,3.975889205932617,127,0
4786,0,89.40008544921875,119.76812744140624,107.3028564453125,120.72430419921876,94.49838187702264,117.15210355987055,111.97411003236247,121.35922330097088,5.730287551879883,4.714208602905273,127,0
4786,1,90.3458251953125,102.43624877929688,107.384521484375,72.36416625976562,96.44012944983818,104.20711974110031,111.32686084142397,72.168284789644,6.34638261795044,3.947200536727905,127,0
4786,2,99.6943359375,118.49688720703124,128.7921142578125,119.5113525390625,96.11650485436894,119.0938511326861,127.50809061488673,122.33009708737865,3.627287149429321,3.0974223613739014,127,0
4787,0,88.71527099609375,120.2718505859375,107.81317138671876,121.49908447265624,94.8220064724919,117.79935275080906,114.23948220064726,122.33009708737865,6.588281154632568,6.479815483093262,127,0
4787,1,89.495849609375,100.28347778320312,107.90936279296876,71.67672729492188,95.46925566343042,103.88349514563106,113.2686084142395,71.84466019417476,6.974356651306152,5.361875534057617,127,0
4787,2,100.85498046875,117.865234375,128.43115234375,119.1380615234375,95.79288025889969,119.7411003236246,127.831715210356,122.97734627831716,5.398497581481934,3.8858001232147217,127,0
4787,0,88.78472900390625,120.87738037109376,108.10516357421876,122.2724609375,94.8220064724919,117.79935275080906,114.23948220064726,122.33009708737865,6.776648044586182,6.134586334228516,127,0
4787,1,89.751708984375,101.78646850585938,108.2769775390625,71.36544799804688,95.46925566343042,103.88349514563106,113.2686084142395,71.84466019417476,6.089977264404297,5.014580726623535,127,0
4787,2,99.29345703125,118.53240966796876,128.673095703125,119.99700927734376,95.79288025889969,119.7411003236246,127.831715210356,122.97734627831716,3.7033770084381104,3.0968267917633057,127,0
4788,0,87.9385986328125,120.20245361328124,108.3958740234375,121.54608154296876,94.1747572815534,118.77022653721684,114.5631067961165,123.62459546925568,6.398513317108154,6.508073806762695,127,0
4788,1,88.66156005859375,99.38113403320312,108.59429931640624,71.68307495117188,95.46925566343042,104.20711974110031,114.5631067961165,71.84466019417476,8.34475040435791,5.9709978103637695,127,0
4788,2,102.8304443359375,117.84417724609376,129.3876953125,119.2122802734375,97.0873786407767,120.06472491909386,128.80258899676377,121.03559870550164,6.157405376434326,1.914901614189148,127,0
4788,0,87.9517822265625,121.0509033203125,108.56365966796876,122.4404296875,94.1747572815534,118.77022653721684,114.5631067961165,123.62459546925568,6.627739429473877,6.115198612213135,127,0
4788,1,88.8785400390625,100.79269409179688,108.86968994140624,71.55776977539062,95.46925566343042,104.20711974110031,114.5631067961165,71.84466019417476,7.422656059265137,5.700644016265869,127,0
4788,2,101.3431396484375,118.77117919921876,129.4246826171875,120.19976806640624,97.0873786407767,120.06472491909386,128.80258899676377,121.03559870550164,4.448006629943848,1.0419319868087769,127,0
4789,0,88.11004638671875,121.10931396484376,109.2491455078125,122.611328125,93.52750809061487,119.7411003236246,116.1812297734628,124.91909385113269,5.587568759918213,7.306130409240723,127,0
4789,1,88.66448974609375,98.81649780273438,109.36895751953124,71.71243286132812,94.82200647249192,102.9126213592233,113.915857605178,71.84466019417475,7.395487308502197,4.548820018768311,127,0
4789,2,103.4891357421875,118.9559326171875,129.3973388671875,120.47784423828124,98.38187702265373,121.0355987055016,126.86084142394822,122.33009708737865,5.5144476890563965,3.1408047676086426,127,0
4789,0,88.15545654296875,122.3609619140625,109.4017333984375,123.42340087890625,93.52750809061487,119.7411003236246,116.1812297734628,124.91909385113269,5.976840972900391,6.942524433135986,127,0
4789,1,88.97698974609375,100.91470336914062,109.6708984375,71.97543334960938,94.82200647249192,102.9126213592233,113.915857605178,71.84466019417475,6.1770453453063965,4.2469706535339355,127,0
4789,2,101.3140869140625,120.280517578125,129.0625,121.34893798828125,98.38187702265373,121.0355987055016,126.86084142394822,122.33009708737865,3.0278737545013428,2.410388708114624,127,0
